Unnamed: 0,Year,CNT,CNTRYID,CNTSCHID,CNTSTUID,CYC,NatCen,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST_QQQ,LANGTEST_COG,LANGTEST_PAQ,Option_CT,Option_FL,Option_ICTQ,Option_WBQ,Option_PQ,Option_TQ,Option_UH,ST001D01T,ST003D02T,ST003D03T,ST004D01T,EFFORT1,EFFORT2,OCOD1,OCOD2,OCOD3,AGE,GRADE,ISCEDP,IMMIG,COBN_S,MISSSC,MATHEASE,WB153,ST253,ST311,WB165,IC171,ST038,IC180,ST255,ST350,ST034,FL162,PA195,ST330,FL169,ST230,ST331,ST354,PA042,ST305,ST258,PA167,IC176,ST352,IC173,PA188,ST283,ST256,WB154,WB166,FL150,ST266,IC174,ST005,ST021,IC182,FL164,FL160,ST267,ST338,ST351,ST342,ST355,FL166,PA183,ST007,FL170,WB168,WB163,IC184,ST348,ST226,ST336,WB160,FL167,PA166,ST250,ST268,IC177,PA196,IC183,ST275,IC172,IC175,ST340,ST296,ST270,ST289,ST353,ST349,ST301,PA186,WB164,PA197,ST290,ST062,ST254,ST345,ST322,IC170,PA006,ST347,ST343,ST307,ST160,ST168,ST161,ST153,ST188,PA009,PA182,PA004,ST059,ST150,PA158,WB155,WB162,ST127,EC162,ST104,PA003,ST125,ST163,ST297,ST006,ST263,PA162,ST164,ST008,ST152,EC031,WB177,ST183,EC012,ST223,ST177,ST102,PA041,EC163,PA008,PA177,ST175,ST273,EC153,ST212,PA154,PA156,PA007,PA159,ST300,ST036,PA018,ST208,ST165,PA175,ST167,ST211,WB176,ST158,WB178,IC014,ST213,ST327,ST251,ST260,PA160,ST095,PA033,ST146,ST098,ST100,ST097,ST113,PA002,PA032,IC001,ST008.1,ST006.1,PA008.1,ST011,reading_q1_average_score,reading_q2_average_score,reading_q3_average_score,reading_q4_average_score,reading_q5_average_score,reading_q6_average_score,reading_q7_average_score,reading_q8_average_score,reading_q9_average_score,reading_q10_average_score,reading_q11_average_score,reading_q12_average_score,reading_q13_average_score,reading_q14_average_score,reading_q15_average_score,math_q1_average_score,math_q2_average_score,math_q3_average_score,math_q4_average_score,math_q5_average_score,math_q6_average_score,math_q7_average_score,math_q8_average_score,math_q9_average_score,math_q10_average_score,math_q11_average_score,math_q12_average_score,math_q13_average_score,math_q14_average_score,math_q15_average_score,math_q16_average_score,math_q17_average_score,math_q18_average_score,math_q19_average_score,math_q20_average_score,math_q21_average_score,science_q1_average_score,science_q2_average_score,science_q3_average_score,science_q4_average_score,science_q5_average_score,science_q6_average_score,science_q7_average_score,science_q8_average_score,science_q9_average_score,science_q10_average_score,science_q11_average_score,science_q12_average_score,science_q13_average_score,science_q14_average_score,science_q15_average_score,science_q16_average_score,science_q17_average_score,science_q18_average_score,science_q19_average_score,reading_q1_total_timing,reading_q2_total_timing,reading_q3_total_timing,reading_q4_total_timing,reading_q5_total_timing,reading_q6_total_timing,reading_q7_total_timing,reading_q8_total_timing,reading_q9_total_timing,reading_q10_total_timing,reading_q11_total_timing,reading_q12_total_timing,reading_q13_total_timing,reading_q14_total_timing,reading_q15_total_timing,math_q1_total_timing,math_q2_total_timing,math_q3_total_timing,math_q4_total_timing,math_q5_total_timing,math_q6_total_timing,math_q7_total_timing,math_q8_total_timing,math_q9_total_timing,math_q10_total_timing,math_q11_total_timing,math_q12_total_timing,math_q13_total_timing,math_q14_total_timing,math_q15_total_timing,math_q16_total_timing,math_q17_total_timing,math_q18_total_timing,math_q19_total_timing,math_q20_total_timing,math_q21_total_timing,science_q1_total_timing,science_q2_total_timing,science_q3_total_timing,science_q4_total_timing,science_q5_total_timing,science_q6_total_timing,science_q7_total_timing,science_q8_total_timing,science_q9_total_timing,science_q10_total_timing,science_q11_total_timing,science_q12_total_timing,science_q13_total_timing,science_q14_total_timing,science_q15_total_timing,science_q16_total_timing,science_q17_total_timing,science_q18_total_timing,science_q19_total_timing
296942,2022,KAZ,398.0,39800399.0,39808260.0,08MS,39800,KAZ08,3980000,0.0,2.0,275.0,275.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,12.0,2006.0,1.0,9.0,9.0,9701.0,9312.0,5142.0,15.33,0.0,244.0,1.0,39800.0,0.0,0.0,0.0,0.2857142857142857,1.75,0.0,3.6,0.0,4.666666666666666,0.1666666666666666,0.5,1.6666666666666663,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.75,0.0,0.0,8.0,2.6666666666666665,0.8,0.0,5.0,0.5,0.0,0.0,0.0,0.0,7.5,1.0,0.0,2.0,0.0,0.0,3.333333333333333,4.0,4.0,4.0,3.333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.333333333333333,1.0,5.0,0.0,0.0,0.0,3.0,7.333333333333333,1.4,0.0,11.833333333333332,3.0,8.666666666666666,4.0,3.6666666666666665,0.8,4.0,4.25,1.6666666666666663,0.75,3.25,0.0,0.0,0.0,4.0,0.3333333333333333,0.6666666666666666,2.75,0.4,4.8,0.0,0.8,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.4772727272727273,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,0.0,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86769.0,123530.25,149019.0,117716.33333333331,42767.0,45047.0,69087.0,186279.0,56269.5,36341.5,178658.33333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297229,2022,KAZ,398.0,39800295.0,39808557.0,08MS,39800,KAZ01,3980000,0.0,2.0,275.0,275.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,2006.0,1.0,9.0,10.0,9623.0,5414.0,2512.0,15.58,0.0,244.0,1.0,39800.0,0.0,0.0,0.0,0.5714285714285714,2.75,0.0,4.0,0.0,5.333333333333333,0.3333333333333333,0.5,1.6666666666666663,0.0,0.0,2.0,0.0,1.0,3.0,3.6666666666666665,0.0,2.5,0.0,0.0,5.5,0.0,2.6,0.0,4.75,3.0,0.0,0.0,0.0,0.0,5.0,0.75,0.0,2.0,0.0,0.0,1.3333333333333333,1.4,5.0,3.0,5.0,0.0,0.0,0.75,0.0,0.0,0.0,3.2,5.0,1.0,3.333333333333333,0.0,0.0,0.0,3.0,5.333333333333333,2.8,0.0,13.0,5.0,6.0,2.5,3.333333333333333,0.8,4.0,4.5,4.0,0.75,4.5,0.0,0.0,0.0,3.333333333333333,0.6666666666666666,1.6666666666666663,2.25,3.8,4.8,0.0,1.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.25,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,66192.66666666667,39750.75,139467.33333333334,192002.0,258559.5,106691.5,161986.0,33020.5,201198.0,105773.0,,,,,,,,,,,,84520.0,79849.0,85934.5,205520.2,182007.75,98663.33333333331,220495.75,,,,,,,,,,,,
1226232,2018,USA,840.0,84000022.0,84008076.0,07MS,84000,USA0206,8400000,1.0,2.0,313.0,313.0,,,,,,,,,10.0,9.0,2002.0,1.0,9.0,10.0,5311.0,6113.0,2212.0,16.25,0.0,,,84000.0,,,,,,0.0,6.0,0.0,,0.4,,2.6666666666666665,,,,,,,,0.0,,,,,,5.75,,,,0.0,,,,4.0,0.5,0.0,,,,,,,,,,0.0,0.25,,,0.0,,,,,,,0.0,8.0,,,,,,,,,1.75,2.6666666666666665,,0.0,3.75,,,0.0,,,0.0,8.5,,,10.0,,,,2.6666666666666665,2.6666666666666665,1.0,2.6666666666666665,9.0,3.333333333333333,0.0,0.0,0.0,0.15,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4285714285714285,1.0,0.0,0.0,0.3333333333333333,0.0,3.4,0.0,1.3333333333333333,0.0,0.0,1.6666666666666663,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.25,3.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.6666666666666665,0.0,2.25,1.8,0.0,1.25,1.6666666666666663,0.0,7.0,0.0,3.0,2.0,1.0,4.666666666666666,0.0,0.0,,,,,,,,,,,,,,,0.6666666865348816,1.0,0.2000000029802322,0.800000011920929,1.0,0.5,1.0,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129909.0,122903.0,74340.859375,49517.85546875,3196.590576171875,99509.0,111225.0,,,,,,,,,197278.671875,261771.0,90296.0,298252.34375,94005.5,100971.0,132329.5,212505.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628988,2015,ESP,724.0,72400938.0,72421146.0,06MS,72400,ESP9021,7240000,1.0,2.0,156.0,156.0,,,1.0,1.0,,1.0,1.0,0.0,8.0,5.0,1999.0,2.0,,,,,,16.08,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.333333333333333,0.0,0.6666666666666666,2.6666666666666665,4.666666666666666,1.3333333333333333,2.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,0.3333333432674408,0.5,0.5,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.3333333432674408,0.0,0.5,0.3333333432674408,0.0,0.6666666865348816,0.0,,,,,,,,,,,,45553.75,175276.0,143215.0,170693.0,113015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84247.6640625,44262.0,72371.5,138715.671875,34969.66796875,45248.0,80820.3359375,132923.5,,,,,,,,,,,
1064081,2018,NZL,554.0,55400088.0,55406191.0,07MS,55400,NZL0003,5540000,1.0,2.0,313.0,313.0,,,,,,,,,11.0,12.0,2002.0,2.0,7.0,10.0,3413.0,2423.0,9705.0,15.67,0.0,,,55400.0,,,,,,0.0,0.9166666666666666,0.0,,0.8,,3.0,,,,,,,,0.0,,,,,,6.666666666666666,,,,0.0,,,,4.25,1.0,0.0,,,,,,,,,,0.0,1.0,,,0.0,,,,,,,0.0,9.0,,,,,,,,,7.666666666666666,4.0,,5.0,4.0,,,0.0,,,0.0,7.5,,,6.0,,,,3.0,1.6666666666666663,0.6666666666666666,3.333333333333333,3.0,2.6666666666666665,0.0,0.0,0.0,0.4,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.6666666666666663,0.0,0.2857142857142857,1.3333333333333333,3.0,2.0,0.3333333333333333,0.0,3.6,3.0,2.6666666666666665,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,3.333333333333333,0.0,1.0,0.0,0.0,0.5,1.6666666666666663,7.333333333333333,2.333333333333333,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.25,3.0000000000000004,0.0,1.25,2.6666666666666665,0.0,6.0,0.0,3.333333333333333,4.0,6.0,6.666666666666666,0.0,0.0,,,,,,,,,,,,,,,0.75,1.0,0.75,0.4000000059604645,0.5,1.0,0.800000011920929,1.0,1.0,,,,,,,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46630.75,67241.0,66835.203125,72216.796875,81531.0,2887.046875,49199.85546875,44382.0,127941.6640625,,,,,,,106263.75,99436.3359375,110819.0,200922.0,32311.990234375,93965.0,63475.0,82477.0,42534.0,134601.0,56865.33203125,82836.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193159,2022,GEO,268.0,26800170.0,26803930.0,08MS,26800,GEO04,2680000,0.0,2.0,130.0,130.0,130.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,8.0,2006.0,1.0,7.0,8.0,9112.0,2330.0,2611.0,15.75,0.0,344.0,1.0,26800.0,0.0,0.0,0.0,0.8571428571428571,2.75,0.0,0.8,0.6666666666666666,4.666666666666666,0.6666666666666666,0.0,2.0,0.0,0.5,2.5,0.0,1.0,0.5555555555555556,2.6666666666666665,0.0,1.75,0.25,2.6666666666666665,4.25,1.6666666666666663,0.4,2.333333333333333,2.75,1.25,0.0,0.0,0.0,0.0,2.5,1.0,0.0,1.6666666666666663,0.0,0.0,2.6666666666666665,0.6,2.333333333333333,2.6666666666666665,2.0,0.0,5.0,0.75,0.0,0.0,0.0,0.4,3.333333333333333,0.25,4.333333333333333,0.0,0.0,0.0,2.0,5.0,1.6,2.333333333333333,5.666666666666666,2.333333333333333,4.999999999999999,2.0,2.333333333333333,1.0,2.0,2.5,2.6666666666666665,0.75,2.5,6.4,0.0,0.0,2.0,0.3333333333333333,0.3333333333333333,2.25,1.6,1.4,9.0,0.2,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.7386363636363636,0.5,0.5,1.0,0.0,0.0,0.0,0.25,0.6666666666666666,,,,,,,,,,,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,43191.0,49199.5,50402.75,45987.5,325449.5,44430.5,36772.5,258677.0,52319.66666666666,71445.5,69436.33333333333,,,,,,,,,,,116830.75,44757.5,65816.0,31040.2,79404.75,82995.66666666667,53980.333333333336,77875.0,55821.66666666666,73730.66666666667,207985.25,,,,,,,,
1647110,2015,THA,764.0,76400209.0,76405746.0,06MS,76400,THA9797,7640000,0.0,2.0,555.0,555.0,,,0.0,1.0,,0.0,0.0,0.0,9.0,4.0,2000.0,1.0,,,,,,15.33,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,5.0,5.0,2.333333333333333,2.6666666666666665,0.0,0.0,5.5,1.0,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.0,0.5,0.3333333432674408,0.6666666865348816,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74168.25,99878.3984375,125998.796875,80549.6640625,63943.66796875,74486.75,52236.80078125,79482.0,,,,,,,,,,,
368073,2022,MDA,498.0,49800055.0,49804349.0,08MS,49800,MDA20,4980000,0.0,2.0,495.0,495.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2006.0,2.0,8.0,10.0,2411.0,7111.0,2512.0,16.25,0.0,244.0,1.0,49800.0,0.0,0.0,0.0,0.8571428571428571,2.5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,2.333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,3.333333333333333,0.0,2.75,0.0,0.0,0.0,3.333333333333333,0.0,0.0,2.5,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.666666666666666,0.0,5.0,3.0,3.333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.25,3.333333333333333,0.0,0.0,0.0,4.0,5.666666666666667,0.0,0.0,0.0,3.0,0.0,0.0,3.333333333333333,0.8,3.0,3.0,3.333333333333333,1.0,3.5,0.0,0.0,0.0,3.0,0.0,3.1666666666666665,2.0,2.6,0.0,0.0,2.0,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6515151515151515,1.0,0.6666666666666666,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95728.33333333331,53810.333333333336,116526.33333333331,138035.0,105487.0,133315.0,117755.0,295783.5,197269.0,134119.5,101282.33333333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417911,2015,GRC,300.0,30000108.0,30005291.0,06MS,30000,GRC0001,3000000,1.0,2.0,449.0,449.0,,,0.0,1.0,,0.0,0.0,0.0,9.0,11.0,1999.0,2.0,,,,,,15.33,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6666666666666663,0.0,4.333333333333333,9.0,5.0,5.0,2.0,0.0,0.0,5.5,0.0,0.0,0.0,5.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,0.0,0.3333333432674408,0.0,0.3333333432674408,,,,,,,,,,,56399.0,91627.0,77608.3359375,17921.0,48394.33203125,7060.2001953125,67813.3359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208671.0,36917.25,45453.5,214824.0,44691.75,102735.75,44116.75,142601.328125,33599.5,,,,,,,,,,
1546321,2015,NZL,554.0,55400083.0,55402873.0,06MS,55400,NZL0203,5540000,1.0,2.0,313.0,313.0,,,0.0,1.0,,0.0,0.0,0.0,10.0,4.0,2000.0,2.0,,,,,,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.333333333333333,0.0,0.3333333333333333,5.0,5.0,0.6666666666666666,0.0,0.0,0.0,10.5,2.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72106.5,176428.328125,114021.0,56928.5,155746.59375,128015.25,89910.75,,,,,,,,,,,,
1285823,2015,BRA,76.0,7600292.0,7623101.0,06MS,7600,BRA0917,760000,0.0,2.0,232.0,232.0,,,1.0,1.0,,0.0,1.0,0.0,10.0,5.0,1999.0,2.0,,,,,,16.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.3333333432674408,0.0,0.5,0.0,,,,,,,,,,,,,,41375.5,91632.25,90252.3359375,28008.333984375,115363.0,49843.6015625,34039.66796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119856.0,229300.0,134335.75,133954.0,193818.328125,123102.25,,,,,,,,,,,,,
1140635,2018,QRT,983.0,98300742.0,98301263.0,07MS,64300,QRT8787,9830000,0.0,2.0,495.0,495.0,,,,,,,,,8.0,12.0,2002.0,1.0,4.0,4.0,5141.0,9999.0,2210.0,15.33,-1.0,,,64302.0,,,,,,0.0,4.916666666666666,0.0,,0.6,,3.333333333333333,,,,,,,,0.0,,,,,,2.083333333333333,,,,0.0,,,,3.5,0.75,0.0,,,,,,,,,,0.0,0.75,,,0.0,,,,,,,0.0,13.0,,,,,,,,,3.833333333333333,3.333333333333333,,0.0,7.75,,,0.0,,,0.0,8.5,,,8.0,,,,2.333333333333333,2.6666666666666665,0.3333333333333333,2.666666666666667,9.0,4.0,0.0,0.0,0.0,0.525,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.4285714285714285,0.0,0.0,2.0,0.3333333333333333,0.0,3.8,2.0,4.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,3.6666666666666665,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.25,3.2,0.0,3.75,2.333333333333333,0.0,6.0,0.0,3.333333333333333,4.0,4.0,3.6666666666666665,0.0,0.0,,,,,,,,,,,,,,,1.0,1.0,1.0,0.800000011920929,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87305.5,23663.28515625,93603.8359375,107311.3984375,85624.6640625,2983.999267578125,65294.25,271225.0,82729.4296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753143,2018,CHL,152.0,15200103.0,15204747.0,07MS,15200,CHL0312,1520000,1.0,2.0,156.0,156.0,156.0,,,,,,,,10.0,2.0,2003.0,2.0,7.0,9.0,5221.0,7122.0,9704.0,15.5,0.0,,,15200.0,,,,,,0.0,4.0,0.0,,0.0,,3.0,,,,,,,,0.0,,,,,,2.333333333333333,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,1.0,0.0,,,0.0,,,,,,,0.0,7.0,,,,,,,,,2.0,4.0,,0.0,0.0,,,0.0,,,0.0,2.5,,,3.5,,,,2.6666666666666665,3.0,0.6666666666666666,3.333333333333333,9.0,3.6666666666666665,2.0,0.0,3.0,0.0,3.333333333333333,1.6666666666666663,0.0,0.0,0.0,0.0,2.6666666666666665,4.25,0.4285714285714285,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3.8,0.0,3.6666666666666665,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,3.0,0.2,0.0,5.5,1.0,1.0,1.3333333333333333,0.0,3.0,8.666666666666666,3.333333333333333,13.0,1.0,0.0,2.0,1.0,1.5,3.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,2.0,2.6666666666666665,0.0,4.0,,,,,,,,,,,,,,,0.5,1.0,0.0,0.75,1.0,0.6000000238418579,1.0,,,,,,,,,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,71938.5,87538.25,113064.6640625,100837.0,68210.0,75720.2890625,4361.4541015625,,,,,,,,,252091.0,102164.0,40725.75,92946.0,76722.0,153216.0,63234.0,107956.0,91707.0,57113.0,100242.0,45725.0,177853.0,119263.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1479868,2015,KOR,410.0,41000003.0,41002753.0,06MS,41000,KOR0302,4100000,1.0,2.0,301.0,301.0,301.0,,0.0,1.0,,1.0,1.0,0.0,10.0,9.0,1999.0,1.0,,,,,,15.67,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.333333333333333,0.3333333333333333,0.3333333333333333,2.333333333333333,2.6666666666666665,0.0,0.3333333333333333,1.0,7.0,0.0,1.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333432674408,0.0,0.0,0.25,0.0,0.3333333432674408,0.3333333432674408,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21200.0,28208.333984375,20533.80078125,26237.5,16654.0,13328.0,17402.25,23620.75,10561.3330078125,,,,,,,,,,
993844,2018,LTU,440.0,44000351.0,44004576.0,07MS,44000,LTU0113,4400000,1.0,2.0,375.0,375.0,,,,,,,,,9.0,9.0,2002.0,1.0,7.0,6.0,1221.0,1120.0,2160.0,15.58,0.0,,,44000.0,,,,,,0.0,4.333333333333333,1.0,,0.2,,3.0,,,,,,,,0.0,,,,,,2.0,,,,0.0,,,,1.25,0.75,0.0,,,,,,,,,,0.0,0.75,,,0.0,,,,,,,0.0,9.0,,,,,,,,,2.0,1.6666666666666663,,0.0,4.5,,,0.0,,,0.0,9.0,,,3.5,,,,2.333333333333333,1.6666666666666663,0.3333333333333333,3.0000000000000004,4.0,3.0,0.0,0.0,0.0,0.475,1.6666666666666663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,2.6,2.0,1.6666666666666663,0.0,0.0,2.0,0.0,0.0,2.333333333333333,1.6666666666666663,0.0,0.0,0.0,0.0,0.25,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.5,2.8,0.0,0.75,1.0,0.0,3.0,0.0,2.0,1.3333333333333333,1.0,4.333333333333333,0.0,0.0,,,,,,,,,,,,,,,0.5454545617103577,1.0,0.4000000059604645,0.5,0.8636363744735718,0.0,0.6666666865348816,,,,,,,,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35514.33203125,162119.40625,44171.14453125,97856.7109375,3772.499267578125,82813.5,95436.0,,,,,,,,,31606.99609375,101219.0,69679.5,63389.0,43827.0,112111.0,100568.6328125,87008.3359375,83588.0,92701.3359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505680,2015,LTU,440.0,44000281.0,44007318.0,06MS,44000,LTU0101,4400000,0.0,2.0,375.0,375.0,,,1.0,1.0,,0.0,0.0,0.0,9.0,9.0,1999.0,2.0,,,,,,15.58,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6666666666666665,0.0,2.333333333333333,4.0,2.0,1.3333333333333333,2.6666666666666665,0.0,0.0,8.0,1.0,1.0,0.0,13.0,1.0,1.0,0.6666666865348816,0.4000000059604645,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.6666666865348816,1.0,0.5,0.3333333432674408,0.3333333432674408,0.6666666865348816,0.5,,,,,,,,,,,,121081.6640625,125121.0,49173.5,66438.203125,53465.0,63888.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87488.796875,86260.0,39938.0,43244.33203125,95044.3359375,36136.0,69876.5,44152.19921875,,,,,,,,,,,
